CASY,0.011517063
CATB,0.07830064
CATH,0.015858854
CATM,0.015251879
CATS,0.066287701
CATY,0.015438955
CAVM,0.019728908
CBAK,0.045503247
CBAN,0.021759874
CBAY,0.049204849
CBF,0.013111422
CBFV,0.018527922
CBIO,0.148615436
CBLI,0.146881356
CBMG,0.064849132
CBMX,0.063942844
CBOE,0.009502841
CBRL,0.011671362
CBSH,0.012665198
CCBG,0.019402452
CCCL,0.059129639
CCCR,0.071271454
CCD,0.01392815
CCIH,0.03070343
CCLP,0.032728119
CCMP,0.014338924
CCNE,0.021361706
CCOI,0.016339254
CCRC,0.048271164
CCRN,0.025653553
CCUR,0.023269014
CCXI,0.035074068
CDC,0.014292758
CDEV,0.019322605
CDK,0.009483542
CDL,0.014236182
CDNA,0.075524067
CDNS,0.012998526
CDOR,0.026263039
CDTI,0.042807973
CDTX,0.043227685
CDW,0.013003241
CDXC,0.04061328
CDXS,0.031397453
CDZI,0.037679253
CECE,0.026579519
CECO,0.024602776
CELG,0.015144809
CELH,0.042447926
CEMI,0.020922828
CEMP,0.080857378
CENT,0.023898691
CENTA,0.023586863
CENX,0.039784551
CERC,0.121321196
CERN,0.014005107
CERS,0.040781454
CETV,0.018480292
CETX,0.050145129
CEVA,0.021524522
CEZ,0.027002514
CFA,0.018609232
CFBK,0.042364493
CFCO,0.007789457
CFFI,0.014040235
CFFN,0.010294882
CFMS,0.046512915
CFNB,0.012060476
CFO,0.018648499
CFRX,0.062080728
CG,0.016580296
CGEN,0.019207482
CGIX,0.058904106
CGNT,0.045834843
CGNX,0.018439085
CGO,0.020043719
CHCI,0.03690413
CHCO,0.015731062
CHDN,0.010312962
CHEF,0.026736835
CHEK,0.058351453
CHFC,0.016309414
CHFN,0.016806184
CHFS,0.149073504
CHI,0.010803807
CHKE,0.049976861
CHKP,0.010432446
CHMA,0.052282251
CHMG,0.015318413
CHNR,0.117026314
CHRS,0.038638617
CHRW,0.011502048
CHTR,0.014496969
CHUBA,0.016112407
CHUBK,0.015857316
CHUY,0.017971727
CHW,0.01720563
CHY,0.011154698
CIBR,0.024637089
CID,0.021397303
CIDM,0.050097981
CIGI,0.016060456
CIL,0.021247409
CINF,0.010322028
CIU,0.007220193
CIVB,0.021174593
CIZ,0.020368681
CIZN,0.018559597
CJJD,0.022002156
CLBS,0.039221233
CLCT,0.024559937
CLDC,0.048852305
CLDX,0.03703413
CLFD,0.02289779
CLIR,0.037805948
CLLS,0.024725823
CLMT,0.036768519
CLNE,0.030002235
CLNT,0.060394302
CLRB,0.053349571
CLRO,0.02109306
CLSD,0.051313243
CLSN,0.215891035
CLUB,0.036217226
CLVS,0.048916001
CLWT,0.054375219
CMCO,0.026075654
CMCSA,0.010641553
CMCT,0.021498132
CME,0.010838123
CMFN,0.015120672
CMLS,0.072734637
CMPR,0.015463773
CMRX,0.031345221
CMTL,0.033625855
CNAT,0.104962471
CNBKA,0.013709677
CNCE,0.051212237
CNCR,0.084073482
CNET,0.040470533
CNFR,0.029340871
CNIT,0.027544557
CNMD,0.013751252
CNOB,0.018641479
CNSL,0.019417716
CNTF,0.033308067
CNTY,0.021209819
CNXN,0.012556241
CNXR,0.055384229
COBZ,0.016565337
COGT,0.042846373
COHR,0.028699866
COHU,0.025722591
COKE,0.018130986
COLB,0.01543457
COLL,0.036141587
COLM,0.016241342
COMM,0.018094631
COMT,0.022500116
CONE,0.015135549
CONN,0.043712525
COOL,0.069468501
CORE,0.022045791
CORI,0.043963037
CORT,0.031935747
COST,0.010815666
COWN,0.028074646
CPAH,0.033188138
CPHC,0.018971177
CPIX,0.022052965
CPLA,0.020696745
CPLP,0.025778567
CPRT,0.010240801
CPRX,0.042874272
CPSH,0.048041905
CPSI,0.0221033
CPSS,0.030121035
CPST,0.039506794
CPTA,0.018850104
CRAI,0.020758151
CRAY,0.027284691
CRBP,0.061456196
CRED,0.010942227
CREE,0.020415332
CREG,0.036083582
CRESY,0.01745752
CRIS,0.044998231
CRME,0.031388335
CRMT,0.025243323
CRNT,0.038132461
CROX,0.024772716
CRTN,0.075514847
CRTO,0.019402622
CRUS,0.022418008
CRVL,0.015760327
CRVS,0.04458354
CRWS,0.023986635
CRZO,0.034482308
CSA,0.044980916
CSB,0.042704811
CSBK,0.009797072
CSBR,0.074233173
CSCO,0.010126627
CSF,0.045070578
CSFL,0.014651824
CSGP,0.013484865
CSGS,0.02040532
CSII,0.021078653
CSIQ,0.028468175
CSJ,0.002176613
CSOD,0.025537312
CSPI,0.025640388
CSQ,0.016100698
CSTE,0.025020317
CSTR,0.018815755
CSWC,0.010608833
CSWI,0.014806179
CSX,0.020616893
CTAS,0.011177118
CTBI,0.015013451
CTG,0.023140968
CTHR,0.036404032
CTIB,0.034301488
CTIC,0.034924925
CTMX,0.038510488
CTRE,0.012663697
CTRL,0.028935931
CTRN,0.024358635
CTRP,0.014734464
CTRV,0.062630828
CTSH,0.012445874
CTSO,0.037138588
CTWS,0.014905597
CTXS,0.014394825
CUBA,0.015795037
CUBN,0.014609747
CUI,0.031128701
CUNB,0.014762429
CUR,0.08061923
CUTR,0.027357889
CVBF,0.01664492
CVCO,0.017727711
CVCY,0.021668088
CVGI,0.034540926
CVGW,0.020377347
CVLT,0.015327166
CVLY,0.017137643
CVO,0.036109019
CVTI,0.028993916
CVV,0.021783145
CWAY,0.009730793
CWBC,0.016907809
CWCO,0.018448039
CWST,0.018108999
CXDC,0.02640153
CXRX,0.0582834
CXSE,0.043072577
CY,0.019879117
CYAD,0.040155236
CYAN,0.04162096
CYBE,0.043782486
CYBR,0.017666887
CYCC,0.08475181
CYOU,0.020264331
CYRN,0.022326839
CYRX,0.050543143
CYTK,0.031364173
CYTR,0.071443605
CYTX,0.064529188
CZFC,0.020873697
CZNC,0.060552392
CZR,0.021151801
CZWI,0.012338246
DAIO,0.033089148
DAKT,0.017271411
DAVE,0.032437812
DAX,0.03092153
DBVT,0.015311755
DCOM,0.016371787
DDBI,0.024508748
DELT,0.138786054
DENN,0.016337584
DEPO,0.03802858
DERM,0.025867593
DEST,0.050028526
DFBG,0.056343432
DFFN,0.161944405
DFRG,0.017675085
DFVL,0.025201214
DFVS,0.067195756
DGICA,0.013998434
DGICB,0.06293909
DGII,0.025901358
DGLD,0.113607068
DGLY,0.044858504
DGRE,0.027497376
DGRS,0.046147746
DGRW,0.017486019
DHIL,0.01201286
DHXM,0.02444717
DIOD,0.019456736
DISCA,0.015572083
DISCB,0.038677616
DISCK,0.015018609
DISH,0.015411436
DJCO,0.016688406
DLBL,0.022690363
DLBS,0.115606108
DLHC,0.031037988
DLTH,0.030907254
DLTR,0.015111721
DMLP,0.021179199
DMPI,0.035604261
DMRC,0.031302705
DMTX,0.139953406
DNBF,0.019354938
DNKN,0.012010713
DORM,0.01652702
DOX,0.008087722
DRAD,0.032068881
DRIO,0.038634031
DRNA,0.047656105
DRRX,0.035116809
DSGX,0.012152353
DSKE,0.013079388
DSLV,0.157352942
DSPG,0.021066478
DSWL,0.014178225
DTEA,0.023369391
DTRM,0.048122114
DTUL,0.013899012
DTUS,0.029729177
DTYL,0.025553902
DTYS,0.140712887
DVAX,0.084301227
DVCR,0.033793481
DVY,0.016215286
DWAC,0.017861328
DWAQ,0.028087707
DWAS,0.048589261
DWAT,0.015728764
DWCH,0.038577216
DWFI,0.015511278
DWIN,0.013204055
DWLV,0.018892588
DWPP,0.014676762
DWSN,0.028790509
DWTR,0.019040889
DXCM,0.036203343
DXGE,0.027862628
DXJS,0.022124834
DXLG,0.047238836
DXPE,0.037673424
DXPS,0.027090861
DXTR,0.100102818
DXYN,0.03779354
DYNT,0.038225613
DYSL,0.03555746
DZSI,0.026757295
EA,0.015193205
EACQ,0.007066011
EARS,0.054523319
EBAY,0.013921325
EBIO,0.06143968
EBIX,0.016920526
EBMT,0.019386297
EBSB,0.013434362
EBTC,0.020872692
ECHO,0.024046512
ECOL,0.017719053
ECPG,0.029750076
ECYT,0.119272992
EDAP,0.019343579
EDBI,0.028806254
EDGE,0.029898411
EDGW,0.022568083
EDIT,0.04795094
EDUC,0.043354543
EEFT,0.010498275
EEI,0.018467172
EEMA,0.029235213
EFII,0.036287023
EFOI,0.047044523
EFSC,0.016030796
EGAN,0.051957006
EGBN,0.015159357
EGHT,0.025078131
EGLT,0.056083269
EGRX,0.035340967
EHTH,0.037472793
EIGI,0.029750927
EIGR,0.038273938
EKSO,0.068848923
ELEC,0.002648901
ELGX,0.046508719
ELON,0.026755683
ELSE,0.029600609
ELTK,0.033309954
EMB,0.017873085
EMCB,0.01108298
EMCF,0.031238899
EMCG,0.035443993
EMCI,0.013334307
EMIF,0.031109567
EMITF,0.021288074
EMKR,0.034771256
EML,0.018460676
EMMS,0.031556728
ENDP,0.042734832
ENFC,0.011735859
ENG,0.050551734
ENPH,0.052938067
ENSG,0.019335028
ENT,0.040029588
ENTA,0.024238767
ENTG,0.018512578
ENTL,0.032495546
ENZL,0.042979871
EPAY,0.013760642
EPIX,0.034448485
EPZM,0.04155905
EQBK,0.016844179
EQFN,0.014714396
EQIX,0.011718444
ERI,0.022366773
ERIC,0.019332724
ERIE,0.011419406
ERII,0.032557574
ESBK,0.013023194
ESCA,0.019916649
ESEA,0.097427733
ESES,0.084614733
ESG,0.01545686
ESGD,0.020389896
ESGE,0.028278411
ESGG,0.013802013
ESGR,0.009947244
ESIO,0.025692189
ESLT,0.009775853
ESND,0.029873269
ESPR,0.066104483
ESRX,0.015230523
ESSA,0.011790587
ESXB,0.018532459
ETFC,0.01612658
ETRM,0.162979809
ETSY,0.028674157
EUFN,0.027944019
EVAR,0.044665636
EVBG,0.023157194
EVEP,0.052493848
EVGBC,0.013059258
EVGN,0.076918604
EVK,0.040039742
EVLMC,0.018785926
EVLV,0.036965878
EVOK,0.053425944
EVOL,0.023183797
EVSTC,0.013763221
EWBC,0.016315581
EWZS,0.0881146
EXA,0.034403049
EXAC,0.020381445
EXAS,0.038752309
EXEL,0.035161545
EXFO,0.025202857
EXLS,0.011119636
EXPD,0.009754235
EXPE,0.013000892
EXPO,0.015047486
EXTR,0.026794589
EYEG,0.093804453
EYES,0.070823574
EZPW,0.02369936
FAAR,0.01769298
FAB,0.032164425
FAD,0.02532176
FALN,0.008870392
FANG,0.021704953
FANH,0.022222819
FARM,0.021360827
FARO,0.021143682
FAST,0.01517715
FATE,0.047119467
FB,0.011581273
FBIO,0.039342486
FBIZ,0.016533591
FBMS,0.021048099
FBNC,0.014680611
FBNK,0.017345716
FBSS,0.019458692
FBZ,0.077572113
FCA,0.03934173
FCAN,0.031442128
FCAP,0.022146113
FCBC,0.018915447
FCCO,0.022277125
FCCY,0.017727005
FCEF,0.01814136
FCEL,0.055798873
FCFS,0.013687942
FCNCA,0.015225499
FCVT,0.010545767
FDEF,0.015211045
FDIV,0.008522391
FDT,0.023139963
FDTS,0.023359529
FDUS,0.010596689
FEIM,0.02098729
FELE,0.019445414
FEM,0.03125968
FEMB,0.025529165
FEMS,0.042990989
FEP,0.028692684
FEUZ,0.031695138
FEX,0.019430789
FEYE,0.026270901
FFBC,0.018163966
FFHL,0.084484125
FFIC,0.018050308
FFIN,0.017597865
FFIV,0.014907786
FFKT,0.017983655
FFNW,0.017238255
FFWM,0.014210223
FGBI,0.02047764
FGEN,0.047341694
FGM,0.034692458
FH,0.040843996
FHB,0.048301342
FHK,0.031306759
FIBK,0.016077387
FINL,0.03175844
FINX,0.032193108
FISI,0.015195567
FISV,0.008110467
FITB,0.014941946
FIVE,0.020862924
FIVN,0.026486705
FIZZ,0.022403483
FJP,0.024346482
FKO,0.050579183
FKU,0.033051584
FLAG,0.032265517
FLAT,0.020160356
FLEX,0.011554014
FLGT,0.045658579
FLIC,0.016214403
FLIR,0.013825553
FLKS,0.048903934
FLL,0.025607141
FLN,0.056123011
FLWS,0.02365233
FLXN,0.040822939
FLXS,0.024005632
FMAO,0.032980567
FMB,0.015165887
FMBH,0.015609032
FMBI,0.014434787
FMI,0.048164437
FMK,0.018006464
FMNB,0.023230409
FNBG,0.026230313
FNGN,0.020132026
FNHC,0.030934504
FNJN,0.041356092
FNK,0.034701275
FNLC,0.018901148
FNSR,0.02982843
FNWB,0.012914503
FNX,0.029715529
FNY,0.027943619
FOGO,0.020589717
FOLD,0.044865147
FOMX,0.034477068
FONE,0.024995201
FONR,0.025868214
FORD,0.030413535
FORK,0.042254692
FORM,0.030551475
FORR,0.015736602
FORTY,0.017098674
FOSL,0.037786127
FOX,0.014036922
FOXA,0.014241969
FOXF,0.018498243
FPA,0.037203641
FPAY,0.062308594
FPRX,0.029178823
FPXI,0.030908807
FRAN,0.033744968
FRBA,0.02171404
FRBK,0.028604282
FRED,0.066927072
FRGI,0.027069029
FRME,0.014901907
FRPH,0.021748417
FRPT,0.026334878
FRSH,0.036673869
FSAM,0.039191342
FSBC,0.010844173
FSBK,0.01703196
FSBW,0.01482731
FSC,0.014784235
FSFG,0.013633086
FSFR,0.012462254
FSLR,0.02889008
FSNN,0.075952578
FSTR,0.035660883
FSV,0.01900508
FSZ,0.025501262
FTA,0.025021931
FTAG,0.019357027
FTC,0.020395546
FTCS,0.018037768
FTD,0.02919801
FTEO,0.030853405
FTGC,0.011818704
FTHI,0.019258682
FTLB,0.01888366
FTNT,0.018392137
FTRI,0.022765303
FTSL,0.003715125
FTSM,0.000231365
FTW,0.028894671
FTXD,0.036814978
FTXG,0.023942814
FTXH,0.040351751
FTXL,0.046150538
FTXN,0.053917479
FTXO,0.06211409
FTXR,0.040182536
FULT,0.01558549
FUNC,0.020320137
FUND,0.022315805
FUSB,0.021147223
FV,0.014203692
FVC,0.014199665
FVE,0.039100445
FWONA,0.01766131
FWONK,0.018748318
FWP,0.039777465
FWRD,0.014207486
FYC,0.04446475
FYT,0.053484891
FYX,0.047842451
GABC,0.016342361
GAIA,0.025362244
GAIN,0.01075763
GALE,0.057088817
GALT,0.068938102
GARS,0.008181632
GASS,0.0268624
GBCI,0.015769333
GBDC,0.006409216
GBLI,0.012936395
GBNK,0.015339291
GBT,0.04419287
GCBC,0.025440018
GCVRZ,0.065705056
GDEN,0.027382347
GEC,0.029205918
GEMP,0.048263894
GENC,0.01945157
GENE,0.061407522
GENY,0.020474123
GEOS,0.027597436
GERN,0.033383931
GEVO,0.060934278
GFED,0.020718789
GFN,0.025336294
GGAL,0.017052124
GHDX,0.018524059
GIFI,0.029107441
GIGA,0.043903059
GIGM,0.02190486
GIII,0.030529673
GILD,0.013586555
GILT,0.018302532
GLAD,0.012215588
GLBL,0.026665621
GLBR,0.060324479
GLBS,0.201287729
GLBZ,0.02234495
GLDD,0.033394864
GLDI,0.033496553
GLMD,0.042699362
GLNG,0.031488674
GLPG,0.018267915
GLPI,0.008891917
GLRE,0.025013695
GLUU,0.027208391
GLYC,0.075870203
GMLP,0.017991085
GNBC,0.022850976
GNCA,0.065944183
GNCMA,0.043741317
GNMA,0.005925158
GNMK,0.025051674
GNMX,0.0627139
GNRX,0.03670637
GNTX,0.013883242
GNUS,0.045226994
GOGL,0.033989329
GOGO,0.023426857
GOLD,0.027681156
GOOD,0.014330655
GOOG,0.010064348
GOOGL,0.010080124
GOV,0.015791115
GPAC,0.00716944
GPIA,0.005100191
GPIC,0.030014278
GPOR,0.025952704
GPP,0.015689355
GPRE,0.024888947
GPRO,0.030947061
GRBK,0.021315187
GRFS,0.011775144
GRID,0.026866942
GRIF,0.01366262
GRMN,0.013434766
GROW,0.005132252
GRPN,0.031795424
GRVY,0.077514801
GSBC,0.016947993
GSIT,0.028584678
GSM,0.027686249
GSVC,0.016887232
GT,0.016443648
GTIM,0.034419697
GTLS,0.02111385
GTXI,0.079275163
GULF,0.028517053
GURE,0.023489267
GWGH,0.02596647
GWPH,0.023222201
GWRS,0.013820457
GYRO,0.013176909
HA,0.022123915
HABT,0.023859585
HAFC,0.018380544
HAIN,0.017108745
HALL,0.015422274
HALO,0.035810903
HAS,0.016548499
HAWK,0.018097324
HAYN,0.027773987
HBAN,0.016092157
HBCP,0.016664655
HBHC,0.018638805
HBIO,0.033760253
HBK,0.009375468
HBMD,0.019136253
HBNC,0.018807185
HBP,0.027000752
HCAP,0.01062917
HCCI,0.025094418
HCKT,0.02387373
HCM,0.027644861
HCOM,0.021020458
HCSG,0.013550307
HDNG,0.02544242
HDP,0.036910276
HDS,0.018485715
HDSN,0.030489831
HEAR,0.05889336
HEES,0.031836708
HELE,0.012926381
HEWG,0.029816853
HFBC,0.013707625
HFBL,0.022016731
HFWA,0.01505659
HGSH,0.045759328
HIBB,0.035218164
HIFS,0.013632567
HIHO,0.021073262
HIIQ,0.056016827
HIMX,0.028422109
HLG,0.026603689
HLIT,0.033159227
HMHC,0.026867367
HMNF,0.016710417
HMNY,0.101323202
HMST,0.02105259
HMSY,0.021286682
HMTA,0.028291156
HNH,0.021706999
HNNA,0.026036219
HNRG,0.031018953
HOFT,0.026773189
HOLI,0.017360823
HOLX,0.012870621
HOMB,0.017696852
HONE,0.015740615
HOPE,0.017466766
HOTR,0.065903836
HPJ,0.037078688
HPT,0.011347931
HQCL,0.024489461
HQY,0.024774135
HRTX,0.033557067
HRZN,0.016700494
HSGX,0.034713242
HSIC,0.011949267
HSII,0.025906686
HSKA,0.02782988
HSNI,0.027525307
HSON,0.025459167
HSTM,0.025983476
HTBI,0.015944984
HTBK,0.013638851
HTBX,0.072649961
HTGM,0.162540642
HTHT,0.018356226
HTLD,0.014450846
HTLF,0.015683032
HUBG,0.02283826
HURC,0.020514987
HURN,0.020861767
HWBK,0.027307735
HWCC,0.030179807
HWKN,0.016148417
HYGS,0.030473784
HYLS,0.007712633
HYND,0.015262908
HYXE,0.00799275
HYZD,0.004848346
HZNP,0.033150347
IAC,0.013117316
IART,0.014967655
IBB,0.056815176
IBCP,0.015825793
IBKC,0.015038372
IBKR,0.012357452
IBOC,0.018248041
IBTX,0.01874459
IBUY,0.02816293
ICAD,0.038722535
ICBK,0.024321253
ICCC,0.030871634
ICFI,0.018702801
ICLN,0.039157103
ICLR,0.01406433
ICON,0.026568296
ICPT,0.037580599
ICUI,0.016307529
IDCC,0.020297691
IDLB,0.02430801
IDRA,0.043015717
IDSA,0.06810287
IDSY,0.026675566
IDTI,0.019604353
IDXG,0.24368642
IDXX,0.01557412
IEF,0.015031394
IEI,0.007955976
IEP,0.016495493
IESC,0.027324047
IEUS,0.03367718
IFEU,0.042165763
IFGL,0.026652884
IFON,0.07467408
IFV,0.03507424
IGF,0.026722837
IGLD,0.023841439
IGOV,0.025090369
III,0.025599142
IIIN,0.026303692
IIJI,0.020160987
IIN,0.041262502
IIVI,0.026614732
IJT,0.04432297
IKNX,0.028582379
ILG,0.013823472
ILMN,0.025480191
IMDZ,0.052737363
IMGN,0.054557909
IMI,0.033375003
IMKTA,0.022811931
IMMR,0.032485067
IMMU,0.042891487
IMMY,0.053627222
IMPV,0.021640992
INAP,0.051291535
INBK,0.020358969
INCR,0.026325663
INCY,0.02612837
INDB,0.023110474
INDY,0.041913343
INFI,0.059136664
INFN,0.032016575
INFO,0.010382059
INGN,0.019701959
INO,0.035621488
INOD,0.042649403
INOV,0.034541822
INPX,0.156663559
INSE,0.034023977
INSG,0.044886525
INSM,0.08190944
INSY,0.038179725
INTC,0.010097337
INTG,0.03543339
INTL,0.015494551
