,Sharpe,Risk
CSQ,3.5673021765657444,0.01610069829674016
CSTE,0.11704105690129459,0.025020317368758954
CSTR,0.44589711912557395,0.018815755180425997
CSWC,1.6093594663706756,0.010608832890490685
CSWI,2.0138237224746227,0.014806179026500395
CSX,2.154049475177622,0.020616893274346456
CTAS,1.8870383064603728,0.011177117936197311
CTBI,1.2279366005617276,0.015013451099383237
CTG,0.20722286416171404,0.023140967504003865
CTHR,-0.4166323994728001,0.03640403237374451
CTIB,-0.7042940096642561,0.03430148774639838
CTIC,-0.3297716729776944,0.03492492524791372
CTMX,0.6427798363474279,0.0385104881601901
CTRE,2.2033640173244438,0.012663697280131074
CTRL,3.2419646737066157,0.028935930745084375
CTRN,0.15165655186677182,0.024358634818028694
CTRP,0.39686253901272744,0.01473446399331838
CTRV,-0.4600673496891714,0.06263082806365644
CTSH,2.2653439329099667,0.012445874017916816
CTSO,0.15168856887305454,0.037138588397510636
CTWS,1.1499784742402133,0.014905597280446247
CTXS,0.781374704848945,0.014394824906677298
CUBA,4.107876799521803,0.01579503693169347
CUBN,1.255234096863936,0.01460974733596121
CUI,-0.844331616928083,0.031128700662175407
CUNB,3.031064161726785,0.014762428646673815
CUR,-0.5820464770015444,0.0806192298457803
CUTR,5.737523065665194,0.027357888594333146
CVBF,1.3002769493373068,0.016644920083216424
CVCO,1.8128343740405777,0.01772771139639543
CVCY,1.1942142963220632,0.02166808824202759
CVGI,0.5238118463943692,0.03454092574268692
CVGW,0.5487866806257435,0.02037734739523259
CVLT,0.5609943361262177,0.015327166312273294
CVLY,2.00808492619635,0.017137643499968647
CVO,-1.023392967575064,0.03610901930188541
CVTI,1.0793241127949673,0.028993916238714248
CVV,0.8371739345374919,0.021783145047003457
CWAY,3.7643303081190473,0.009730793029399899
CWBC,1.0743480954162041,0.01690780876481232
CWCO,-0.05191176186789871,0.018448039476035506
CWST,2.553626450435477,0.01810899859549001
CXDC,1.0148086350709604,0.02640153045140452
CXRX,-0.8498629204185811,0.058283399938822415
CXSE,3.3972728450841103,0.04307257700113158
CY,1.213558568223068,0.019879117241451968
CYAD,-0.5360420395074542,0.040155235564190504
CYAN,0.21288121180374733,0.041620960386635326
CYBE,-0.7677050710409798,0.04378248628652835
CYBR,0.5959644021697066,0.017666886894671628
CYCC,-0.5135006366947535,0.0847518104596986
CYOU,1.2877969352745524,0.020264330627590785
CYRN,0.4348198606396351,0.022326838826656623
CYRX,3.563381599564082,0.05054314322286649
CYTK,1.37113851452051,0.03136417320185762
CYTR,-0.22312697560552783,0.07144360500028792
CYTX,-0.8049934960311348,0.06452918788759467
CZFC,1.8966978050942822,0.02087369745181404
CZNC,1.4080698870466979,0.060552392358433675
CZR,2.092081028986309,0.021151801364759443
CZWI,1.3740867326768278,0.012338246480471682
DAIO,3.5601008582717273,0.03308914791395183
DAKT,0.6157478743307201,0.017271411252279056
DAVE,-0.6918814192647036,0.03243781243915068
DAX,2.519277279138678,0.0309215301851597
DBVT,0.2835118582525191,0.015311755095765146
DCOM,1.3367106313577686,0.016371787222838476
DDBI,1.7647445742263077,0.024508747863507218
DELT,0.3719514150578958,0.13878605353597917
DENN,0.8332245175795073,0.016337583696676348
DEPO,-1.2944320295361977,0.03802858020101816
DERM,-0.6153468208646986,0.025867593250883086
DEST,-0.9716708517386277,0.05002852573743781
DFBG,-0.9434669419169487,0.056343431588819354
DFFN,-0.3175071393172709,0.16194440482794462
DFRG,0.4225101740664276,0.017675085372878686
DFVL,-0.6875136368111812,0.025201213558982718
DFVS,0.8176490804217056,0.0671957564023318
DGICA,0.014089320441897197,0.013998434253009066
DGICB,-0.40576438901751577,0.06293908977349771
DGII,-0.11087864212961311,0.025901357713512794
DGLD,0.08758067157045141,0.11360706806220155
DGLY,-0.8733303421125909,0.04485850368261629
DGRE,1.6067744802556123,0.027497375547598752
DGRS,0.8971046830577618,0.046147746065081804
DGRW,3.40329901274162,0.017486019217406664
DHIL,1.0107702216039962,0.012012860221488349
DHXM,-0.5366150544644822,0.024447170437771948
DIOD,1.5170882279933497,0.019456735551650804
DISCA,-0.8284950093064753,0.01557208298631307
DISCB,-0.47604686647625444,0.03867761553094355
DISCK,-1.0362702932457015,0.015018609102266326
DISH,-0.164662223104784,0.015411436464236632
DJCO,0.29667478954774246,0.01668840642109427
DLBL,-0.664434607992381,0.02269036271318862
DLBS,0.8003162209047512,0.11560610843266522
DLHC,0.8213960684002044,0.031037988008298087
DLTH,-0.429218913041612,0.03090725393840237
DLTR,0.7822632648236807,0.015111721037120628
DMLP,0.10542610361662114,0.021179198881087942
DMPI,0.3284378917022282,0.035604261410182324
DMRC,-0.03680776856163667,0.03130270510383029
DMTX,-0.13446463144977305,0.13995340594834452
DNBF,1.291209304353477,0.019354937569745205
DNKN,0.5207268188514318,0.012010712588027607
DORM,0.5287841225021603,0.01652702009396033
DOX,1.0862247483803427,0.008087721950203616
DRAD,-1.0453697753726852,0.032068881261956096
DRIO,-0.4132146228937951,0.038634030653541304
DRNA,-0.06458024053754084,0.04765610539081489
DRRX,1.0080881038135672,0.03511680937242684
DSGX,0.7567550129564148,0.012152352600086756
DSKE,2.0656586626149744,0.013079387876090233
DSLV,0.45533017956574134,0.1573529421261438
DSPG,0.5288655708631681,0.02106647759647264
DSWL,0.8150155192048183,0.014178225309414668
DTEA,-0.8901892116572745,0.02336939078204842
DTRM,0.30754392861450586,0.04812211415306366
DTUL,-0.9877363707959297,0.013899012096447609
DTUS,0.9960987024301848,0.02972917734132275
DTYL,-0.684431244091306,0.02555390243233928
DTYS,0.8217233439951652,0.14071288742955754
DVAX,0.8566255169779576,0.08430122727876106
DVCR,0.1416547537656286,0.033793480644013295
DVY,2.2668610854356337,0.016215286280663183
DWAC,-0.8527470944991611,0.01786132842715377
DWAQ,2.8447148672848424,0.0280877073855879
DWAS,1.398705941849451,0.04858926109641284
DWAT,2.143064507084254,0.01572876429160629
DWCH,0.9662968015594713,0.038577215599569836
DWFI,0.7931839067070529,0.015511278308457502
DWIN,0.8197154699487381,0.013204055441278775
DWLV,2.764875659606339,0.01889258788941025
DWPP,3.0910098580519114,0.014676761834240383
DWSN,-0.8111870625737803,0.02879050937253037
DWTR,1.3295752243720527,0.01904088851325595
DXCM,-0.7521791851353979,0.03620334278146082
DXGE,2.4559215335046134,0.027862628314332647
DXJS,5.197710911588218,0.02212483358737622
DXLG,-0.8320523055373841,0.047238836485770874
DXPE,0.15797498531531504,0.037673423699015864
DXPS,1.1743662029778446,0.02709086097457708
DXTR,-0.565048905230939,0.10010281784214521
DXYN,-0.391650713871141,0.03779354037306753
DYNT,-0.11468882841707616,0.038225612719732065
DYSL,0.6460806565345828,0.0355574598893763
DZSI,0.6234880135374151,0.026757294845826812
EA,1.6520915992615481,0.015193205087134265
EACQ,0.10066629423200725,0.007066011043709052
EARS,-0.7253784019608752,0.05452331871364175
EBAY,0.9756869887560929,0.013921324764404275
EBIO,-0.48404563530001793,0.06143967986129963
EBIX,0.7468917787906879,0.01692052560187053
EBMT,0.9993297277529172,0.01938629680244722
EBSB,1.238412284130243,0.0134343616298708
EBTC,1.3707661118745544,0.020872692203674714
ECHO,-0.5060240578848555,0.024046511811011886
ECOL,0.9678620105850247,0.0177190531675141
ECPG,2.0894056358577004,0.029750075702874922
ECYT,0.3851841776486038,0.1192729918432641
EDAP,-0.8507502049983968,0.019343578902589562
EDBI,1.6733026700887208,0.02880625381543069
EDGE,-0.08964630119404184,0.029898410551796383
EDGW,-0.6099491039715312,0.02256808347350041
EDIT,0.7103810766588465,0.047950939873847936
EDUC,-0.2232773055940373,0.043354542577211934
EEFT,1.0691366484475122,0.01049827490648289
EEI,1.0054133153700375,0.01846717175911744
EEMA,2.283165885650599,0.029235213258028823
EFII,-0.1812435614008664,0.03628702330089592
EFOI,-0.60435850370988,0.04704452317428293
EFSC,1.536073759938037,0.01603079622013933
EGAN,0.0314161539193766,0.051957005514034225
EGBN,1.6739613460648683,0.015159356975330843
EGHT,-0.22819067361494064,0.025078131083649407
EGLT,-0.967123268326944,0.05608326885712596
EGRX,-0.22034536272782299,0.03534096666414896
EHTH,2.136841972297397,0.03747279296227224
EIGI,-0.2506918432356652,0.029750927252731162
EIGR,-0.0910840675012876,0.0382739381043302
EKSO,-0.7247826371224665,0.06884892314789436
ELEC,1.2874577239900455,0.0026489008796874557
ELGX,-0.756615443060325,0.0465087192325751
ELON,-0.29292890745681194,0.02675568322204035
ELSE,-0.01949745092668918,0.02960060866689052
ELTK,-0.5203085721122173,0.03330995380531806
EMB,0.6279050541198481,0.017873084531190773
EMCB,1.5324164564034102,0.011082979837854433
EMCF,0.6191357711813685,0.031238899393197416
EMCG,1.0887010755946365,0.03544399324325889
EMCI,0.3300061771491321,0.01333430660126866
EMIF,1.1815605137595255,0.03110956733179911
EMITF,0.7791539865082833,0.02128807413524729
EMKR,1.0536428567145044,0.0347712557992941
EML,1.793280606372662,0.018460675914456805
EMMS,-0.2510132632081326,0.03155672757513319
ENDP,-0.7693347813488368,0.042734832347334904
ENFC,2.5198970729283663,0.011735859113239551
ENG,-0.2508322128989566,0.05055173425595134
ENPH,0.11185467654568469,0.052938066743992526
ENSG,0.3111809487723611,0.019335028467727878
ENT,-1.029412528827318,0.04002958759379646
ENTA,2.164818792553558,0.02423876708166601
ENTG,2.340226505518963,0.01851257841544318
ENTL,-0.17564471629081127,0.03249554574656226
ENZL,0.4487478320640226,0.04297987081866101
EPAY,1.913063127837553,0.013760641891825034
EPIX,-0.06152622072776859,0.03444848523687137
EPZM,1.5028695603763256,0.04155904999280476
EQBK,1.559656831195952,0.01684417862512811
EQFN,1.0086964331098058,0.014714395817121962
EQIX,1.6834147043376084,0.011718443697180973
ERI,2.643560284273321,0.022366772897698072
ERIC,-0.7961462176920385,0.019332724142575888
ERIE,1.182019421456785,0.011419405960494287
ERII,-0.9535480992382572,0.03255757418583712
ESBK,0.25905592148180023,0.013023193814666732
ESCA,0.45554134307255767,0.01991664852133571
ESEA,-0.1226514658186098,0.09742773253199166
ESES,-0.2688107894220413,0.0846147325907177
ESG,3.359106511021303,0.015456859976986976
ESGD,2.6995137275607863,0.020389896170801378
ESGE,2.2475738981538536,0.028278411156692832
ESGG,4.053488847846367,0.013802013375028647
ESGR,0.939855732419797,0.009947243899050787
ESIO,4.40025596343835,0.025692189272478346
ESLT,1.2870354050100519,0.009775852975646612
ESND,-0.6491553505928916,0.029873269495394806
ESPR,2.7431859575575523,0.06610448254625281
ESRX,-0.42296411690193103,0.015230522959240348
ESSA,1.0218005784982402,0.01179058743181312
ESXB,2.747472233447292,0.01853245945966665
ETFC,2.0365887455959273,0.01612658000581956
ETRM,-0.2992436510041461,0.16297980948398116
ETSY,0.11180497514235167,0.02867415724896035
EUFN,4.242455748866804,0.027944019460541755
EVAR,-0.3046857230165933,0.04466563553009025
EVBG,1.7906264610432887,0.02315719420837523
EVEP,-0.910988302430013,0.05249384843906189
EVGBC,2.8545289800732294,0.013059257750579112
EVGN,2.4977567098062665,0.07691860383324248
EVK,0.6890052537512394,0.04003974187649957
EVLMC,0.10584635174418923,0.018785926023005047
EVLV,-0.9233350084778439,0.03696587817539881
EVOK,0.8801976802088131,0.053425943593008854
EVOL,0.186620510919774,0.02318379699119215
EVSTC,3.2491074228572208,0.013763221296395718
EWBC,2.0414492497603614,0.016315580532627313
EWZS,1.6841439452158389,0.08811460018453758
EXA,0.885165596334376,0.0344030487963669
EXAC,0.8663925517942123,0.020381445395791873
EXAS,2.4294070612551932,0.038752309002137664
EXEL,1.6884775672140746,0.03516154501158943
EXFO,0.8354529552844285,0.025202856680818394
EXLS,1.0177048974167648,0.011119636129612205
EXPD,1.0522462656854878,0.009754234712830358
EXPE,1.1982264570427053,0.013000892250316608
EXPO,2.1322933520047505,0.01504748640895538
EXTR,4.035574961948339,0.02679458948103775
EYEG,-0.20773677388751524,0.09380445349577499
EYES,-0.634217036118479,0.07082357350032926
EZPW,-0.41164716741595536,0.02369936024149301
FAAR,-0.10362253611547682,0.017692979690201387
FAB,1.7786573562415255,0.03216442525986238
FAD,1.9876746680461381,0.025321759986273156
FALN,3.41135301830101,0.008870391521491341
FANG,0.09328826432198148,0.021704952659639457
FANH,0.18645978905379418,0.022222819488575532
FARM,-0.07262019491786899,0.021360826641739897
FARO,0.11503256487833648,0.021143681598933158
FAST,0.5083470922837792,0.015177150294318984
FATE,0.4510964492388953,0.047119466985230146
FB,1.7857425044325104,0.011581273117992907
FBIO,1.0666232960878224,0.0393424861132458
FBIZ,0.08522863142655114,0.01653359141744665
FBMS,2.031861955485949,0.021048098676034944
FBNC,3.331843395051817,0.014680610786347548
FBNK,2.224697053524789,0.017345715722599603
FBSS,1.4832931653158654,0.019458692410531865
FBZ,1.1299075185775476,0.07757211256212837
FCA,3.171317144200747,0.03934173041180801
FCAN,0.6314061637221067,0.031442128373485985
FCAP,0.2625641492821725,0.022146113269882965
FCBC,0.7097318620960864,0.018915446576612014
FCCO,1.2246142520351253,0.02227712509788949
FCCY,1.2263589430519377,0.017727005116943327
FCEF,2.4701994671592202,0.018141360095922363
FCEL,-0.7372122859073911,0.05579887343345812
FCFS,1.4713857262103975,0.013687942169497612
FCNCA,1.2175795997304206,0.015225499409669715
FCVT,3.5694533104524573,0.010545766842485215
FDEF,0.7726561360179176,0.015211044616075331
FDIV,1.7610548202774738,0.008522390684486082
FDT,2.6319317344997915,0.023139963387899587
FDTS,2.6216938012003816,0.023359528806885146
FDUS,1.2517258435705163,0.01059668943108387
FEIM,-0.34023495837769174,0.02098729025831421
FELE,0.4070688170865641,0.019445413941395342
FEM,3.196807899203321,0.031259679529051725
FEMB,0.7408891778512858,0.02552916533113587
FEMS,2.0705054586762777,0.042990989374462545
FEP,2.9020488367828747,0.028692684113941384
FEUZ,2.906452202907102,0.031695138434519154
FEX,2.803424058963624,0.019430788569822676
FEYE,0.359150864023207,0.026270901004785522
FFBC,0.8248335458855205,0.018163966248752664
FFHL,0.38232415286125787,0.08448412487032474
FFIC,1.200631388089435,0.018050308191791816
FFIN,0.9021163616054607,0.017597864595876728
FFIV,-0.1846228820593757,0.014907785560496262
FFKT,1.4562940253227727,0.017983654683548473
FFNW,0.7939963173797421,0.017238255229807944
FFWM,2.3115140692216367,0.01421022287053885
FGBI,1.935962120010807,0.02047764033145019
FGEN,2.2803609178167075,0.04734169352395631
FGM,2.50185870717006,0.0346924579425741
FH,-0.8880946097852926,0.04084399586011038
FHB,2.2610463560027783,0.048301341719437556
FHK,1.9598869731552537,0.03130675883889277
FIBK,0.9803182397429973,0.016077386650633026
FINL,-0.9488780380452737,0.03175843969280111
FINX,3.1527768462521943,0.03219310841309005
FISI,0.4481252717426539,0.015195566670539309
FISV,2.2958502742844136,0.008110466594069284
FITB,1.6082123925926115,0.014941945600538593
FIVE,1.1213653296233694,0.020862923655385696
FIVN,1.4814887601435927,0.026486704864531595
FIZZ,4.40100060909926,0.02240348281246652
FJP,1.6225568641138854,0.02434648240158331
FKO,0.45742003578151086,0.050579182710943145
FKU,1.2738382632476148,0.03305158417111391
FLAG,1.4656971292481096,0.03226551670052322
FLAT,-0.4554881767744118,0.020160356290342706
FLEX,1.8530114164404152,0.011554013899850902
FLGT,-0.6685391872448797,0.045658578780005295
FLIC,1.5487994072612612,0.016214402599732163
FLIR,1.628703811915687,0.013825553172467262
FLKS,-0.9440082916820773,0.048903933855502554
FLL,1.3507137974068602,0.025607141029356864
FLN,1.4703074373430813,0.056123011152782766
FLWS,0.2765485112324739,0.02365232998219074
FLXN,0.4416991053753001,0.04082293935163267
FLXS,-0.08129779317109641,0.0240056319949402
FMAO,2.9841825394113597,0.03298056663041765
FMB,0.2342333512492443,0.01516588660588795
FMBH,2.122852291759094,0.015609031578766109
FMBI,0.8633116374020567,0.014434787237197806
FMI,1.8946760694907405,0.04816443662557248
FMK,2.9554824108237723,0.018006463625160892
FMNB,1.407984859944837,0.023230409288135963
FNBG,0.30675687103260707,0.026230313028092943
FNGN,0.8719779358955723,0.02013202601200786
FNHC,-0.25538273319858845,0.030934503799246428
FNJN,0.8036406951619997,0.04135609183200717
FNK,1.4744897439198001,0.034701275041595
FNLC,1.2981983892740774,0.018901147651512837
FNSR,-0.574474123986348,0.029828429899879258
FNWB,1.195569460910284,0.012914503463356774
FNX,1.7897061169120831,0.0297155289385908
FNY,1.9560516647146111,0.027943618759902727
FOGO,0.46049839378607754,0.020589717014199815
FOLD,1.4466266774459595,0.044865146701502365
FOMX,-0.3696607846806908,0.03447706785221025
FONE,2.734007228992633,0.0249952007834398
FONR,1.650732090272454,0.0258682135912603
FORD,-0.24614022811459757,0.030413535182835887
FORK,0.3011170446385459,0.04225469248066282
FORM,1.2008194170189008,0.030551475299992015
FORR,0.590276791303926,0.015736601730067554
FORTY,1.0229775002163017,0.017098673586118746
FOSL,-1.1446149781714536,0.037786127080303974
FOX,0.2804397285213728,0.014036922002664105
FOXA,0.5684897723477501,0.01424196925541062
FOXF,3.2958444056271636,0.018498243194250055
FPA,1.0490940464911243,0.03720364073408554
FPAY,-0.09777823714699618,0.06230859371963309
FPRX,-0.7578460091894619,0.029178823280103097
FPXI,2.4938760991854565,0.03090880656592752
FRAN,-0.9747604437738483,0.03374496751493612
FRBA,1.61107255101652,0.02171403975700667
FRBK,3.190691823468035,0.028604281620650276
FRED,-0.2908125309895,0.0669270721170494
FRGI,-0.5004519424319266,0.02706902912228018
FRME,2.687937319679228,0.014901907471482276
FRPH,1.3123787365211572,0.021748416501893908
FRPT,2.1503634493684882,0.02633487780293533
FRSH,-0.29460401900541466,0.03667386890319777
FSAM,-0.25034228435638917,0.039191342457131684
FSBC,1.952006046413897,0.010844172655949304
FSBK,3.7785091959733816,0.017031959690519217
FSBW,3.691944438010948,0.014827309656370823
FSC,0.16165995800224967,0.014784235135056018
FSFG,2.759699274308453,0.013633085503399974
FSFR,1.2123559552588479,0.012462253507150032
FSLR,0.4470487133440174,0.028890079511358385
FSNN,1.0186102494784994,0.07595257799770469
FSTR,1.772315675532468,0.035660882666219994
FSV,3.9683221618007747,0.019005079939821753
FSZ,2.9780498532241215,0.025501261946385745
FTA,2.5545417991166395,0.02502193076449804
FTAG,4.038909728358998,0.01935702724816721
FTC,2.088361823963513,0.020395546028877495
FTCS,3.134970867279292,0.0180377675404002
FTD,-0.8481624345964599,0.029198009915645005
FTEO,-0.39661838624492013,0.030853404760285124
FTGC,-0.6564088669287497,0.011818703948941578
FTHI,2.092844897153753,0.0192586816616362
FTLB,1.9157490525934011,0.018883660260635142
FTNT,0.18777885038938869,0.018392137094374414
FTRI,1.9645941373881974,0.02276530331758877
FTSL,2.504565784937349,0.0037151251504981145
FTSM,18.179404590004467,0.00023136547174362794
FTW,1.2716805768677852,0.028894670684824732
FTXD,0.07866505587139139,0.0368149775799188
FTXG,-0.09927181322430788,0.023942813993351478
FTXH,0.2338117732208022,0.04035175102622749
FTXL,2.366875446230587,0.04615053842475894
FTXN,-0.4342438028520177,0.05391747878678429
FTXO,1.7901092096057598,0.06211409044162142
FTXR,1.3740566888936336,0.04018253574445299
FULT,1.3862449397914285,0.015585489834494131
FUNC,1.3372326492400752,0.020320137374808783
FUND,1.8433294622190433,0.02231580543565581
FUSB,0.22097638296879946,0.02114722283941203
FV,3.0774674981177577,0.014203692308572125
FVC,3.076110983268781,0.014199665034234775
FVE,-0.7938126227705204,0.03910044454267901
FWONA,1.2923473282784275,0.017661309723744127
FWONK,1.4798681065784427,0.018748317995244755
FWP,0.3529856441421139,0.0397774645163
FWRD,1.4576434481706322,0.014207486220711706
FYC,1.4352019501097153,0.04446475036510961
FYT,0.9134002994611822,0.05348489101863396
FYX,1.16553925261994,0.04784245128159449
GABC,1.9154894469581731,0.016342361252245245
GAIA,1.905752503671042,0.025362244117229003
GAIN,2.0528073863696035,0.010757629849693645
GALE,-1.05458181523993,0.05708881673221966
GALT,1.1933465622197876,0.06893810222083718
GARS,0.21357984800453472,0.00818163200427299
GASS,0.26426484306394143,0.026862400231290613
GBCI,1.402317552080133,0.01576933251397528
GBDC,2.036465767480808,0.0064092164660669425
GBLI,0.9672734548423635,0.012936395490981035
GBNK,2.6387049040320307,0.01533929066344292
GBT,0.9402937287918776,0.044192870245666434
GCBC,2.309996411322166,0.025440018291226805
GCVRZ,-0.7975309668174335,0.0657050562387516
GDEN,2.346542541559812,0.027382346903442475
GEC,-0.6014274619597885,0.029205917600613862
GEMP,-0.15631719102683123,0.04826389412142197
GENC,1.8230303908025687,0.019451570096651678
GENE,-0.5063723933755001,0.06140752208336813
GENY,3.781492469174887,0.020474123179366283
GEOS,-0.3359047888561544,0.027597436163480992
GERN,0.04385907016260143,0.03338393071716569
GEVO,-0.9779588880664101,0.06093427844341062
GFED,1.0307116913661534,0.020718788835965705
GFN,0.29609686001270547,0.025336293840079797
GGAL,1.059886616824617,0.017052124156946506
GHDX,0.2552027466763706,0.018524058533991146
GIFI,0.738256329490235,0.02910744122837107
GIGA,-0.37273353503090556,0.04390305913324623
GIGM,0.3209862821823552,0.02190485976109653
GIII,0.04208286389398293,0.030529672794664727
GILD,0.4769056565863042,0.013586554977089813
GILT,0.24164654476616235,0.01830253237392502
GLAD,1.7758964028350344,0.012215588013262888
GLBL,0.36583107090174677,0.026665620821188542
GLBR,-1.0083697801087423,0.06032447856784734
GLBS,1.1264779585450806,0.20128772855381197
GLBZ,0.132405738067753,0.02234495021512956
GLDD,0.6925707514776942,0.03339486355778471
GLDI,-0.6247255135937919,0.0334965529824531
GLMD,-0.010044766729352745,0.04269936173140246
GLNG,0.9840301235450218,0.031488673725632056
GLPG,3.0737508939485507,0.018267914767440666
GLPI,1.5141893653842926,0.008891917435253055
GLRE,-0.26098971870492704,0.025013695069281847
GLUU,1.4557064479961912,0.027208391259911962
GLYC,0.9295375560325875,0.07587020262018868
GMLP,2.094315630214635,0.01799108462127659
GNBC,3.1841971462575485,0.022850975850200794
GNCA,-0.5848097025912412,0.06594418343745048
GNCMA,2.71189639182523,0.04374131681323569
GNMA,0.04694586539775641,0.005925157743680754
GNMK,-0.5857290760651643,0.02505167439363408
GNMX,-0.7871408988172667,0.06271389973213752
GNRX,-0.596579657723044,0.03670637036775459
GNTX,0.7062626063788032,0.01388324229594246
GNUS,-0.6608720808249683,0.0452269937919813
GOGL,2.4525195865227656,0.03398932880340278
GOGO,0.24607639126865,0.023426856776992203
GOLD,-0.6401834004693088,0.027681156155844405
GOOD,1.5390664302858545,0.014330655090231681
GOOG,1.416027482818513,0.010064347549885642
GOOGL,1.2903970995254934,0.010080123647997766
GOV,-0.023963362078189304,0.01579111501598216
GPAC,0.5158020091200609,0.007169440153017428
GPIA,0.23797726662016136,0.005100191106455387
GPIC,-0.04784280330393898,0.030014278376642833
GPOR,-1.1820058239360798,0.025952703801926134
GPP,0.4843602830216055,0.01568935549431732
GPRE,-0.6444996486828561,0.024888947415736953
GPRO,-0.997063747290808,0.0309470614726211
GRBK,0.8573288614991945,0.021315187498810634
GRFS,1.1135538569741272,0.011775143653893955
GRID,2.871597564523543,0.02686694173472666
GRIF,0.8279760441260126,0.013662619842401974
GRMN,1.3201410063235095,0.013434766018629607
GROW,2.34556638956547,0.005132252335963227
GRPN,-0.07434028044038868,0.03179542417057248
GRVY,3.937073674455113,0.0775148006585938
GSBC,1.4018304311773726,0.016947992737775645
GSIT,1.0489222755589014,0.028584677585798624
GSM,0.3993873631325345,0.02768624858704342
GSVC,-0.608301506722887,0.016887231711529112
GT,0.08528288398028622,0.016443647856032338
GTIM,-0.2049206446789158,0.034419697080139124
GTLS,0.6111889916798054,0.02111385003327635
GTXI,-0.06100942831878465,0.07927516321418948
GULF,0.6956946174663046,0.028517052962855186
GURE,0.2379193273730249,0.023489266728771115
GWGH,0.6416081898138735,0.02596647034563303
GWPH,1.54114348452434,0.023222200550095107
GWRS,1.1472985593599951,0.013820456820180313
GYRO,1.1788318945277392,0.013176908681765956
HA,-0.6615820837996516,0.02212391518468899
HABT,-0.1544543330413152,0.0238595848957982
HAFC,0.6627713240895804,0.01838054405500291
HAIN,0.7247586293597863,0.0171087449255338
HALL,0.4745612322120603,0.015422274138215026
HALO,0.6927254328914477,0.035810903257802305
HAS,0.846963093092946,0.01654849905320445
HAWK,1.5975156626447333,0.01809732441792898
HAYN,0.14139476898763875,0.0277739865440416
HBAN,1.592709721388344,0.016092156504784655
HBCP,2.1706639741294307,0.016664654849750944
HBHC,1.716948349587715,0.018638805445133685
HBIO,0.5482417072751967,0.03376025321190207
HBK,0.5435988923201877,0.009375468048368286
HBMD,1.8768724593798993,0.019136252825753035
HBNC,1.5396488308357252,0.01880718479949589
HBP,0.6028491441962113,0.0270007521730825
HCAP,1.3516190873529346,0.010629169635465542
HCCI,1.521862855642269,0.025094418238588427
HCKT,-0.14834842713612778,0.023873729943717992
HCM,0.9790043045022496,0.027644861125366144
HCOM,1.1582106724446521,0.0210204575679483
HCSG,1.7692261422622397,0.013550306522018997
HDNG,0.928149674195543,0.02544241952117825
HDP,1.9347686466414042,0.03691027593684431
HDS,0.43602672474722093,0.01848571525907279
HDSN,0.42043972535872387,0.03048983119847294
HEAR,-0.4122728656236502,0.05889336038982258
HEES,1.592079744035985,0.031836708392087396
HELE,-0.38571120503651823,0.012926380905040445
HEWG,2.078445562356599,0.029816852968728737
HFBC,1.5257181830390714,0.01370762459020426
HFBL,0.5622594832834358,0.022016731109164987
HFWA,3.036975678355235,0.015056589825462204
HGSH,-0.10527593268856124,0.04575932819257301
HIBB,-1.2062575247076763,0.03521816406837202
HIFS,2.1513037828849555,0.013632567120104133
HIHO,-0.22956460590436414,0.021073262456823928
HIIQ,2.784182780314377,0.056016826759601394
HIMX,-0.3202566090052221,0.02842210889509817
HLG,-0.07871936751923903,0.02660368908183167
HLIT,-0.990836359782737,0.03315922713265983
HMHC,-0.2573967521877148,0.026867366724081243
HMNF,1.2614032935110433,0.016710417218660453
HMNY,0.42884319305970264,0.10132320230495787
HMST,0.3705122463624949,0.02105259049580075
HMSY,-0.1900054057734315,0.021286681651789464
HMTA,0.6725441080885931,0.028291155827052168
HNH,1.7031666823619398,0.021706998688839595
HNNA,-0.623347914319404,0.02603621856819158
HNRG,-0.54948224897453,0.03101895331787509
HOFT,1.727925779098198,0.026773189135258654
HOLI,-0.5732824089831473,0.01736082273798286
HOLX,-0.24723254883442958,0.012870621455991492
HOMB,0.7517029815901767,0.017696852154878942
HONE,1.0595975929183108,0.015740615090930922
HOPE,0.10876711677614347,0.017466766289706264
HOTR,-0.5641373223033218,0.06590383632094496
HPJ,1.5876901341203506,0.037078688150744214
HPT,0.3675529911516478,0.011347931202495774
HQCL,-1.1407552747577712,0.024489461115483852
HQY,0.9309158503780737,0.0247741350829103
HRTX,-0.10652576431320923,0.03355706708913178
HRZN,-0.3354861819584654,0.01670049419141523
HSGX,-0.6422168377854582,0.03471324227461367
HSIC,-0.023574007852624878,0.011949267136258537
HSII,0.2830966364089961,0.025906685762751697
HSKA,1.7988220727388002,0.027829879864528305
HSNI,-0.042426724992887625,0.027525306698060976
HSON,-0.012153912474545362,0.02545916745367008
HSTM,-0.4012526259092269,0.025983476193527845
HTBI,1.791393232774031,0.01594498379344994
HTBK,1.6086008474710918,0.013638850630966476
HTBX,-0.41747754208797044,0.07264996085682579
HTGM,-0.0843287863532238,0.16254064160735698
HTHT,1.7989121024857604,0.018356226206604362
HTLD,1.191962434787781,0.014450845903487915
HTLF,1.5394327944290256,0.015683032223214818
HUBG,-0.028362820564584282,0.022838259773397478
HURC,1.7027762942266298,0.02051498742601884
HURN,-1.224115720894194,0.020861767409633344
HWBK,1.3096805023140166,0.027307735276796787
HWCC,-0.3060455754430363,0.030179806963546357
HWKN,-0.015209310687377289,0.01614841743661716
HYGS,-0.3142201433630204,0.030473783980826757
